Date,Part_Number,Quantity,Unit_Price,Order_Amount,State
2023-01-25,A6184Y,342,99.56,34049.52,Illinois
2023-10-22,D7701X,11,498.35,5481.85,West Virginia
2024-02-16,C3141X,494,40.92,20214.48,Alabama
2023-08-13,C1391X,108,190.13,20534.04,Massachusetts
2023-08-22,C2671Z,720,21.7,15624.0,Nebraska
2024-05-11,D4747X,640,366.47,234540.8,Delaware
2024-05-12,D9520Z,286,295.67,84561.62,West Virginia
2024-07-09,D8211X,600,378.57,227142.0,Missouri
2024-10-14,D6404X,711,491.11,349179.21,Iowa
2023-01-07,C9277Y,95,116.62,11078.9,Alabama
2023-11-20,D4267Y,435,446.3,194140.5,Kentucky
2023-01-10,D8211X,801,46.12,36942.12,California
2024-11-08,E8474Y,217,391.16,84881.72,Pennsylvania
2024-07-31,A8262Y,156,259.06,40413.36,Nevada
2023-06-22,A6184Y,513,477.72,245070.36,Washington
2023-07-17,D2275Z,178,356.27,63416.06,Vermont
2023-04-20,A8262Y,82,269.49,22098.18,New Mexico
2023-11-26,B6001Z,90,497.46,44771.4,Alabama
2024-08-24,D9202Z,596,288.77,172106.92,Delaware
2023-12-12,B3057Y,189,159.24,30096.36,Washington
2024-04-03,A8262Y,425,232.67,98884.75,Kansas
2024-12-24,C5387X,275,16.43,4518.25,Arkansas
2024-06-05,A2740X,135,298.92,40354.2,Virginia
2023-09-11,B1877Z,697,33.45,23314.65,Oklahoma
2023-02-22,B1257Y,441,350.19,154433.79,Arizona
2024-07-21,D9202Z,496,285.59,141652.64,Rhode Island
2024-08-11,E4711Y,867,445.05,385858.35,North Dakota
2024-08-26,D1105Z,6,308.73,1852.38,Wyoming
2023-04-06,C9555X,114,491.16,55992.24,New Jersey
2023-08-11,D4872Y,776,409.78,317989.28,Rhode Island
2024-07-03,B1987Z,106,456.3,48367.8,Tennessee
2024-11-15,C1619Y,990,239.41,237015.9,New Hampshire
2024-03-25,B7052Z,74,358.11,26500.14,Kentucky
2024-03-10,E8291X,506,348.61,176396.66,North Dakota
2023-02-05,C2671Z,15,334.66,5019.9,New Jersey
2023-05-11,A2690Z,650,25.61,16646.5,Washington
2024-10-13,E7128Y,842,450.49,379312.58,Delaware
2023-01-25,A3993Z,520,171.35,89102.0,Indiana
2024-01-21,A6514X,870,348.62,303299.4,Arkansas
2023-09-07,C9648X,665,489.77,325697.05,Utah
2023-07-08,D9520Z,648,278.41,180409.68,Kentucky
2023-04-26,E8474Y,634,107.98,68459.32,Arkansas
2023-09-21,B8096X,802,457.28,366738.56,Mississippi
2023-09-19,E7128Y,669,167.16,111830.04,Utah
2023-02-19,D7713Z,375,371.08,139155.0,Montana
2023-05-06,B3057Y,589,227.17,133803.13,Nebraska
2024-12-06,C9555X,15,40.34,605.1,Florida
2023-04-28,D2093Y,953,436.27,415765.31,South Carolina
2023-10-14,C2671Z,623,326.91,203664.93,Louisiana
2023-09-10,C9555X,174,271.78,47289.72,Montana
2023-10-16,A8500Z,719,23.75,17076.25,Wyoming
2024-07-06,B1877Z,337,230.88,77806.56,Washington
2023-03-22,A2501Z,127,38.41,4878.07,Wyoming
2024-07-09,C9555X,895,186.74,167132.3,California
2024-04-19,A7649Y,945,96.32,91022.4,Georgia
2023-07-17,D8490X,198,181.6,35956.8,New Hampshire
2024-11-23,C3141X,697,472.69,329464.93,Oklahoma
2023-02-13,C9277Y,217,100.86,21886.62,Alabama
2024-03-15,C9115X,106,39.29,4164.74,Alaska
2023-07-08,C8407Y,692,387.06,267845.52,Montana
2023-02-17,D7701X,613,33.3,20412.9,Hawaii
2024-08-29,A7073Y,794,387.65,307794.1,Kentucky
2024-12-07,A8500Z,210,488.35,102553.5,Mississippi
2023-05-05,A6615Z,799,58.87,47037.13,New Mexico
2024-09-21,B1257Y,254,342.34,86954.36,Nevada
2023-12-21,A3019X,560,16.22,9083.2,Kansas
2024-10-29,C7996X,534,192.32,102698.88,Alabama
2024-03-24,E9867Z,79,103.64,8187.56,North Dakota
2024-02-08,E1490Y,112,211.86,23728.32,Kentucky
2024-12-29,D7701X,357,47.32,16893.24,Oregon
2024-05-18,E9867Z,656,132.85,87149.6,Mississippi
2024-10-08,A2740X,54,19.38,1046.52,Pennsylvania
2023-09-21,A2431Y,794,160.56,127484.64,Wisconsin
2024-07-10,A6514X,342,93.41,31946.22,Washington
2024-02-12,C2671Z,312,85.72,26744.64,Alaska
2024-05-07,B8096X,640,91.5,58560.0,Missouri
2023-07-18,B7052Z,658,16.8,11054.4,Utah
2024-08-17,A2740X,29,492.14,14272.06,Arkansas
2024-11-16,E3368Y,718,105.11,75468.98,Kentucky
2023-08-07,E2559X,780,496.67,387402.6,Louisiana
2024-07-03,D1774X,531,314.15,166813.65,Massachusetts
2023-04-12,C9555X,201,215.69,43353.69,New Mexico
2024-04-11,A8547Z,109,302.93,33019.37,Arkansas
2023-07-25,D7774Z,754,471.43,355458.22,Oregon
2024-06-14,A2690Z,59,489.04,28853.36,Tennessee
2023-07-18,D6404X,868,273.32,237241.76,Kentucky
2023-12-08,C7996X,282,234.15,66030.3,Pennsylvania
2023-06-21,D7774Z,930,452.07,420425.1,Wyoming
2023-09-29,E1490Y,715,443.62,317188.3,Michigan
2024-11-16,D7774Z,13,179.06,2327.78,Ohio
2023-11-05,C3141X,843,258.39,217822.77,Wyoming
2024-08-21,B2145Z,821,478.96,393226.16,Georgia
2024-10-05,D2093Y,96,282.84,27152.64,Ohio
2023-07-24,E2559X,492,95.56,47015.52,South Carolina
2023-03-17,D9202Z,777,324.17,251880.09,Wyoming
2023-11-06,C4311X,701,375.76,263407.76,Washington
2023-11-25,D4455Z,381,199.72,76093.32,California
2024-12-21,A6184Y,451,138.65,62531.15,Wisconsin
2023-05-11,D1757X,674,238.41,160688.34,Wyoming
2023-11-18,B4760Z,361,384.75,138894.75,Oregon
2023-07-13,B8096X,398,357.82,142412.36,North Carolina
2024-10-17,B1877Z,560,413.1,231336.0,New York
2023-04-09,A8500Z,114,276.75,31549.5,Indiana
2024-12-14,B4684Z,506,320.66,162253.96,North Carolina
2024-08-16,D2275Z,624,230.34,143732.16,Louisiana
2023-06-10,A8719Y,976,391.97,382562.72,Maine
2023-08-29,B7894Z,820,117.62,96448.4,Oklahoma
2023-12-28,B1505Z,571,309.66,176815.86,Idaho
2024-11-15,C8407Y,65,28.26,1836.9,Georgia
2023-10-20,A8547Z,712,196.98,140249.76,Connecticut
2024-04-11,E6371Z,730,431.2,314776.0,Tennessee
2023-02-22,C9555X,796,320.63,255221.48,Texas
2024-04-12,E7964Y,514,162.47,83509.58,Georgia
2024-12-03,E3368Y,100,474.04,47404.0,Georgia
2023-01-02,E9867Z,240,234.55,56292.0,New Mexico
2024-12-23,C5664Y,423,321.74,136096.02,New Hampshire
2023-11-07,B2539Y,163,348.99,56885.37,Wyoming
2024-10-20,C4514Z,871,250.9,218533.9,Montana
2023-02-25,E9867Z,412,300.95,123991.4,Alaska
2024-05-30,C4311X,327,211.48,69153.96,Florida
2023-07-29,E8474Y,971,279.05,270957.55,Delaware
2023-11-14,D2093Y,629,195.26,122818.54,Delaware
2024-02-23,E1490Y,825,254.76,210177.0,Kansas
2024-10-26,A6184Y,794,237.7,188733.8,Idaho
2023-05-28,A7903Z,629,308.53,194065.37,Michigan
2024-03-31,C7787Z,26,146.61,3811.86,Vermont
2023-11-25,C1619Y,246,208.91,51391.86,New York
2023-09-10,B4684Z,974,426.19,415109.06,Hawaii
2023-03-19,B3057Y,960,74.72,71731.2,Michigan
2024-05-29,D7701X,247,326.33,80603.51,Hawaii
2023-04-25,B6001Z,853,135.82,115854.46,Michigan
2023-11-02,A5665Z,69,296.85,20482.65,North Dakota
2023-03-03,A3019X,656,238.7,156587.2,Nebraska
2024-06-10,A6514X,262,350.47,91823.14,Arizona
2023-08-21,C5664Y,219,271.07,59364.33,Arkansas
2024-04-15,C7996X,287,343.51,98587.37,Louisiana
2024-06-06,A4168Z,566,202.81,114790.46,Illinois
2024-08-26,B4760Z,931,165.6,154173.6,Georgia
2023-09-09,D4267Y,786,177.53,139538.58,Mississippi
2023-04-16,E7964Y,177,166.13,29405.01,South Carolina
2023-03-25,D6304Y,835,467.0,389945.0,Maryland
2023-04-18,D6404X,442,418.77,185096.34,Iowa
2024-04-06,A6514X,52,182.43,9486.36,Massachusetts
2024-02-16,E5635Z,583,494.15,288089.45,Oregon
2023-06-26,A8719Y,122,88.49,10795.78,Alabama
2023-04-24,D8616Z,593,83.38,49444.34,Maine
2023-09-12,A7547Y,298,396.06,118025.88,Maryland
2024-09-12,E7964Y,514,479.12,246267.68,Vermont
2024-12-30,B7894Z,757,220.05,166577.85,South Dakota
2023-03-29,A2690Z,84,298.29,25056.36,Delaware
2023-12-01,D2275Z,908,190.09,172601.72,Colorado
2024-06-24,A4168Z,128,64.41,8244.48,Hawaii
2023-09-07,E1601Z,208,317.49,66037.92,Indiana
2024-09-30,D1105Z,44,24.0,1056.0,Michigan
2023-01-20,E6371Z,770,467.23,359767.1,Virginia
2023-05-15,A7649Y,703,497.15,349496.45,Vermont
2024-04-24,D7713Z,893,183.25,163642.25,Louisiana
2024-06-03,C7996X,354,202.47,71674.38,Washington
2023-12-29,C4514Z,54,370.5,20007.0,Alabama
2023-05-24,A6151X,867,81.25,70443.75,North Dakota
2024-03-15,B4684Z,94,98.65,9273.1,Alabama
2024-04-30,D1757X,130,432.6,56238.0,Connecticut
2024-07-29,B8096X,566,197.48,111773.68,Ohio
2023-11-10,A8547Z,61,72.29,4409.69,Washington
2024-12-09,D1757X,746,430.47,321130.62,Maryland
2024-03-18,B6001Z,540,30.06,16232.4,New Mexico
2023-03-31,B6001Z,762,116.24,88574.88,Oregon
2024-05-11,C9555X,582,275.88,160562.16,Vermont
2023-05-26,B1605Z,548,205.29,112498.92,Hawaii
2023-04-07,A7903Z,343,311.27,106765.61,Rhode Island
2023-09-19,B4684Z,923,369.5,341048.5,Arizona
2023-07-28,A7903Z,16,315.48,5047.68,California
2024-10-28,D4267Y,544,411.06,223616.64,Arkansas
2023-06-16,A2431Y,616,325.32,200397.12,New York
2024-03-25,A2740X,715,340.76,243643.4,Alaska
2024-11-06,C5664Y,505,294.8,148874.0,Kentucky
2023-03-06,C5664Y,570,342.01,194945.7,Maine
2023-04-19,A6151X,255,255.68,65198.4,Wyoming
2024-08-16,C3068X,499,321.86,160608.14,North Dakota
2023-06-07,C5387X,309,244.37,75510.33,Wisconsin
2024-06-25,C8665X,457,163.44,74692.08,Florida
2023-09-18,A8262Y,915,324.83,297219.45,Missouri
2023-03-01,D9520Z,256,370.4,94822.4,Montana
2023-04-15,D4455Z,907,471.73,427859.11,Missouri
2023-09-30,E8291X,326,434.47,141637.22,Florida
2024-03-23,C2671Z,850,235.29,199996.5,Oregon
2024-07-23,C1391X,163,145.24,23674.12,Nebraska
2023-05-31,B7894Z,678,434.11,294326.58,Maine
2024-06-03,D2275Z,24,96.23,2309.52,Michigan
2023-01-04,C9115X,962,38.33,36873.46,Kansas
2023-09-16,E2559X,662,458.99,303851.38,Florida
2023-09-08,A7649Y,38,261.01,9918.38,Florida
2023-08-24,E1490Y,473,84.04,39750.92,South Dakota
2024-03-04,D2477Z,587,201.33,118180.71,Tennessee
2023-09-07,A2690Z,734,97.74,71741.16,Maryland
2024-06-03,C9648X,843,88.71,74782.53,Arkansas
2024-09-05,C4514Z,898,494.21,443800.58,Rhode Island
2024-08-21,D9520Z,605,12.47,7544.35,Delaware
2023-02-03,A3176Y,596,280.34,167082.64,Maine
2023-02-10,E5635Z,328,222.29,72911.12,Massachusetts
2023-08-21,D4167X,707,234.49,165784.43,Tennessee
2023-06-16,E2559X,34,494.69,16819.46,New Mexico
2024-09-07,E7128Y,275,75.92,20878.0,South Carolina
2024-08-21,D9202Z,101,116.16,11732.16,Kansas
2024-12-06,E7964Y,178,158.71,28250.38,Massachusetts
2024-08-10,B7052Z,161,206.82,33298.02,Delaware
2024-06-07,A3176Y,325,394.55,128228.75,Illinois
2024-02-13,D6146Y,709,239.13,169543.17,Oregon
2024-08-21,B3057Y,926,184.33,170689.58,Hawaii
2023-02-28,B1505Z,863,342.76,295801.88,Texas
2024-05-03,D8616Z,357,219.71,78436.47,New Mexico
2023-06-21,E3368Y,677,427.6,289485.2,New Mexico
2023-10-24,B3057Y,984,340.64,335189.76,Ohio
2024-03-27,C9277Y,613,380.21,233068.73,Nebraska
2023-12-22,B2539Y,511,426.64,218013.04,Oregon
2024-03-31,D2275Z,563,25.82,14536.66,Colorado
2024-08-20,D1757X,374,377.13,141046.62,Vermont
2024-02-18,E5635Z,534,271.25,144847.5,Tennessee
2023-04-05,A8719Y,527,105.25,55466.75,Illinois
2024-12-14,E7964Y,326,274.89,89614.14,Montana
2024-01-25,B1505Z,886,75.48,66875.28,New York
2024-09-13,C8407Y,964,181.08,174561.12,Nebraska
2024-09-28,D2275Z,760,481.22,365727.2,Florida
2023-02-28,A3993Z,658,461.8,303864.4,Oregon
2024-10-18,D6404X,921,209.12,192599.52,Oregon
2024-09-12,A3019X,549,296.0,162504.0,Massachusetts
2024-01-04,B7894Z,511,381.09,194736.99,West Virginia
2024-11-27,D2093Y,345,413.0,142485.0,California
2023-10-05,D8938X,707,300.46,212425.22,Alabama
2023-10-22,A7903Z,128,292.07,37384.96,Massachusetts
2023-11-30,B7894Z,427,398.91,170334.57,North Carolina
2024-01-04,A8262Y,70,290.46,20332.2,Nebraska
2024-06-06,C5664Y,912,42.46,38723.52,Oregon
2023-04-27,C1391X,803,310.26,249138.78,New Hampshire
2024-06-30,C8407Y,987,440.86,435128.82,Ohio
2024-02-01,A7073Y,514,499.52,256753.28,Mississippi
2023-11-19,A3019X,220,10.57,2325.4,Kansas
2024-08-07,E4711Y,838,249.92,209432.96,Michigan
2023-10-18,D4356Z,888,155.22,137835.36,New Jersey
2024-12-02,C9648X,152,162.17,24649.84,Louisiana
2024-03-21,A6862Z,418,99.65,41653.7,Iowa
2024-01-31,E1490Y,29,345.37,10015.73,North Carolina
2024-10-16,A9602Y,970,221.35,214709.5,South Dakota
2023-04-22,C5664Y,252,38.99,9825.48,Indiana
2023-03-28,C7787Z,81,119.17,9652.77,Iowa
2024-05-22,D6404X,892,248.94,222054.48,Tennessee
2024-10-16,B2539Y,247,214.77,53048.19,Alabama
2023-04-02,E4711Y,575,117.75,67706.25,Minnesota
2023-12-16,A3993Z,408,478.61,195272.88,Utah
2023-11-15,E8474Y,292,343.43,100281.56,Michigan
2023-06-13,D8616Z,157,39.29,6168.53,New York
2023-05-15,B7052Z,554,357.83,198237.82,South Dakota
2024-08-28,B1605Z,877,124.11,108844.47,Colorado
2024-04-16,C9115X,818,428.32,350365.76,Nebraska
2023-11-12,D4747X,761,322.69,245567.09,West Virginia
2024-10-13,D8616Z,314,314.74,98828.36,Maine
2024-01-19,B1505Z,103,137.72,14185.16,Alabama
2023-03-01,A7073Y,418,116.78,48814.04,Wyoming
2023-06-11,E3368Y,775,118.61,91922.75,Iowa
2023-06-13,B6001Z,88,249.59,21963.92,Utah
2023-12-31,D6146Y,413,495.56,204666.28,Colorado
2023-03-24,D5372X,896,18.77,16817.92,Montana
2023-04-07,A2690Z,54,287.0,15498.0,New Mexico
2024-01-13,E8719Z,899,438.23,393968.77,Massachusetts
2023-03-05,E7964Y,827,352.55,291558.85,Pennsylvania
2023-03-13,C2671Z,605,432.12,261432.6,Missouri
2024-05-22,C3068X,300,452.83,135849.0,Georgia
2024-12-15,D1757X,642,410.84,263759.28,Montana
2024-01-07,E7128Y,871,77.3,67328.3,Nebraska
2023-12-04,A6151X,39,269.86,10524.54,Montana
2024-11-18,A6514X,683,461.34,315095.22,North Carolina
2024-12-05,A5665Z,183,481.98,88202.34,Louisiana
2023-09-23,E6371Z,163,498.72,81291.36,Arizona
2023-08-07,A8719Y,127,232.29,29500.83,North Carolina
2023-06-02,D4267Y,742,123.99,92000.58,Oregon
2023-09-09,D2093Y,309,261.83,80905.47,Delaware
2023-11-30,D4167X,319,238.56,76100.64,Arizona
2023-07-06,B1877Z,428,44.52,19054.56,Kansas
2024-12-15,C5664Y,476,444.79,211720.04,Maine
2023-02-07,A3019X,449,236.26,106080.74,Pennsylvania
2023-09-30,C9555X,988,394.55,389815.4,New York
2024-04-27,D8938X,177,406.68,71982.36,New Hampshire
2023-10-12,B2539Y,585,69.04,40388.4,Idaho
2024-12-17,A5665Z,903,360.6,325621.8,Virginia
2024-11-26,C2671Z,892,185.77,165706.84,Kansas
2024-11-08,D1757X,564,246.97,139291.08,California
2023-10-17,D2429Z,974,13.93,13567.82,Kansas
2023-06-02,D4167X,705,458.76,323425.8,Illinois
2024-08-12,B3057Y,186,77.65,14442.9,Missouri
2023-11-27,C5664Y,520,489.17,254368.4,Oklahoma
2024-06-01,C6923Y,808,405.07,327296.56,Vermont
2024-05-20,C9277Y,600,481.34,288804.0,New Mexico
2024-04-28,A3993Z,731,121.71,88970.01,Texas
2023-10-07,B8096X,618,477.18,294897.24,Wisconsin
2024-08-17,D2093Y,410,71.2,29192.0,Florida
2024-03-29,C9115X,747,209.75,156683.25,Montana
2024-11-08,E1601Z,583,347.74,202732.42,Vermont
2023-04-09,A7547Y,936,288.88,270391.68,Utah
2024-09-16,C1391X,385,206.38,79456.3,Montana
2023-01-24,E8291X,364,240.38,87498.32,Montana
2023-11-02,D4167X,245,269.0,65905.0,Louisiana
2023-07-11,D7701X,215,475.15,102157.25,Idaho
2024-10-15,A8500Z,123,450.38,55396.74,Alaska
2024-12-08,A8500Z,438,125.47,54955.86,North Dakota
2024-12-20,A2431Y,701,65.04,45593.04,New Mexico
2023-07-28,D2477Z,130,109.18,14193.4,New York
2024-05-15,C4311X,509,178.91,91065.19,Montana
2023-05-26,E8474Y,209,190.21,39753.89,Kentucky
2024-04-15,E1601Z,791,82.77,65471.07,Arizona
2024-01-15,B8096X,144,11.79,1697.76,Wyoming
2024-12-12,C8665X,39,74.11,2890.29,Alaska
2023-07-20,E5635Z,251,105.75,26543.25,Virginia
2024-01-12,D2093Y,754,229.61,173125.94,Arizona
2024-04-19,C9555X,182,486.79,88595.78,Kansas
2024-04-29,E2559X,544,397.14,216044.16,New Mexico
2024-10-16,D4747X,27,325.95,8800.65,New Hampshire
2023-04-24,A6184Y,826,109.98,90843.48,Indiana
2023-11-11,B3057Y,828,192.03,159000.84,Louisiana
2023-02-22,D8616Z,907,283.54,257170.78,Florida
2023-05-23,D7701X,101,370.91,37461.91,Nebraska
2023-12-04,D4167X,889,327.32,290987.48,Tennessee
2023-08-18,C6923Y,104,116.56,12122.24,Montana
2023-03-18,C4311X,393,352.11,138379.23,South Carolina
2024-11-08,D4356Z,521,163.51,85188.71,South Dakota
2024-04-03,D1757X,879,280.56,246612.24,Louisiana
2024-07-22,B4684Z,895,496.95,444770.25,New Mexico
2023-11-07,C1391X,408,289.98,118311.84,Montana
2023-09-01,B2539Y,666,215.34,143416.44,Michigan
2024-10-20,C9277Y,958,274.41,262884.78,Alaska
2023-08-08,A3176Y,816,135.66,110698.56,Maryland
2024-11-04,A7073Y,416,319.38,132862.08,Louisiana
2023-03-23,C2671Z,497,205.07,101919.79,South Dakota
2024-12-10,D8211X,415,426.09,176827.35,Louisiana
2023-03-20,B1877Z,850,466.7,396695.0,Nevada
2023-06-18,E7128Y,641,131.27,84144.07,Alabama
2024-03-29,C4311X,267,98.44,26283.48,Maryland
2024-05-17,B1505Z,453,485.85,220090.05,North Carolina
2024-08-21,D7774Z,520,416.3,216476.0,Missouri
2023-03-11,E2559X,906,403.85,365888.1,Florida
2024-01-18,A3176Y,707,266.83,188648.81,Delaware
2023-12-18,E5635Z,977,263.21,257156.17,Hawaii
2024-01-27,B1505Z,755,86.49,65299.95,New York
2024-03-22,A5665Z,883,70.01,61818.83,Wyoming
2023-05-18,A7073Y,219,265.54,58153.26,Vermont
2024-08-24,B1605Z,371,352.52,130784.92,Tennessee
2024-01-24,A6184Y,322,54.55,17565.1,Nevada
2024-06-13,D1774X,401,458.0,183658.0,Montana
2024-11-14,A8500Z,694,46.64,32368.16,Alaska
2024-09-16,B4684Z,821,210.06,172459.26,Michigan
2024-07-29,B2145Z,171,58.8,10054.8,Hawaii
2024-12-11,D4267Y,397,152.83,60673.51,Hawaii
2024-10-23,B1605Z,463,409.9,189783.7,Idaho
2024-09-01,B1605Z,393,61.71,24252.03,Arkansas
2024-06-26,D8616Z,667,471.53,314510.51,Arkansas
2023-08-13,E6371Z,753,202.76,152678.28,Nebraska
2023-11-17,E7964Y,596,248.79,148278.84,Illinois
2023-01-13,D1105Z,382,79.35,30311.7,Oklahoma
2023-05-15,D4455Z,461,64.25,29619.25,West Virginia
2023-02-24,A4168Z,450,442.17,198976.5,Washington
2023-09-02,D9236Y,162,152.21,24658.02,Ohio
2023-02-25,A3019X,383,231.12,88518.96,Montana
2024-10-11,D6304Y,114,370.29,42213.06,Michigan
2023-06-12,A6184Y,678,459.44,311500.32,South Dakota
2023-02-10,C5664Y,958,441.83,423273.14,Oregon
2024-04-28,A1335Y,316,231.55,73169.8,Indiana
2023-03-28,D8211X,849,477.36,405278.64,Wyoming
2023-11-04,A3993Z,571,27.89,15925.19,Virginia
2023-06-25,C6923Y,891,189.67,168995.97,New Mexico
2023-01-08,B7052Z,151,128.63,19423.13,West Virginia
2023-01-07,B4760Z,795,231.08,183708.6,Kentucky
2024-09-25,E5635Z,883,214.48,189385.84,Minnesota
2023-12-03,B1605Z,568,214.71,121955.28,Nebraska
2024-09-06,C1619Y,465,25.71,11955.15,New York
2024-04-23,E3368Y,86,126.59,10886.74,Utah
2023-05-09,B1605Z,619,70.53,43658.07,Florida
2024-05-29,E8474Y,777,273.98,212882.46,New Mexico
2023-04-28,E8719Z,255,53.23,13573.65,Colorado
2023-02-13,A9602Y,791,55.47,43876.77,New York
2023-04-17,A7073Y,981,439.61,431257.41,New Jersey
2023-06-05,B4760Z,710,112.4,79804.0,Missouri
2023-02-09,E3368Y,587,230.16,135103.92,North Dakota
2023-01-11,A1335Y,721,403.14,290663.94,Arkansas
2023-03-20,E4711Y,23,354.92,8163.16,Hawaii
2023-11-17,D2275Z,700,365.4,255780.0,Virginia
2023-04-29,C1619Y,462,206.38,95347.56,Florida
2024-12-03,E5635Z,842,437.81,368636.02,Colorado
2023-04-24,D4872Y,333,28.55,9507.15,Kentucky
2024-10-24,D4455Z,42,365.03,15331.26,Delaware
2024-03-19,A8719Y,766,80.98,62030.68,Georgia
2024-03-13,C5387X,978,428.49,419063.22,Georgia
2023-12-21,E8291X,12,159.07,1908.84,West Virginia
2024-12-04,A6514X,808,494.36,399442.88,Delaware
2023-04-14,E1490Y,601,31.71,19057.71,California
2023-04-12,A7903Z,988,60.2,59477.6,Wyoming
2023-03-30,E2559X,959,56.37,54058.83,Massachusetts
2023-03-02,D7678Y,73,228.14,16654.22,Utah
2024-06-01,A6184Y,832,143.68,119541.76,Tennessee
2023-01-03,A7073Y,533,28.36,15115.88,Oregon
2024-05-30,B1505Z,209,307.45,64257.05,Florida
2024-01-29,B2145Z,192,202.38,38856.96,Michigan
2024-11-08,A6615Z,122,254.48,31046.56,Delaware
2023-11-16,A6151X,229,442.37,101302.73,Arkansas
2023-08-13,E6371Z,888,321.95,285891.6,Minnesota
2024-07-20,E5635Z,408,208.85,85210.8,Arizona
2023-04-25,B1257Y,536,420.54,225409.44,Kansas
2023-05-31,A2690Z,542,202.0,109484.0,Virginia
2024-12-15,B4553Y,30,131.81,3954.3,Iowa
2023-09-06,B4553Y,712,174.09,123952.08,Kentucky
2023-08-27,C1619Y,507,112.69,57133.83,Texas
2024-10-06,D6146Y,210,148.65,31216.5,Oregon
2023-01-19,A8547Z,814,238.58,194204.12,Montana
2023-11-12,D8424Y,646,118.54,76576.84,Florida
2024-05-24,B1505Z,555,159.46,88500.3,Massachusetts
2023-08-02,B1257Y,805,118.88,95698.4,Wyoming
2023-03-24,A3993Z,305,214.05,65285.25,Connecticut
2024-09-27,C2671Z,333,91.06,30322.98,Arkansas
2024-05-15,A3993Z,694,449.82,312175.08,South Dakota
2023-02-12,A7547Y,198,55.53,10994.94,Kentucky
2024-04-06,D6304Y,87,422.54,36760.98,Massachusetts
2023-05-08,E1601Z,857,98.82,84688.74,Indiana
2024-08-10,E8291X,940,211.37,198687.8,Virginia
2024-05-15,D5372X,937,143.4,134365.8,Virginia
2024-01-17,B1505Z,739,183.87,135879.93,Maryland
2024-10-21,D6404X,807,174.91,141152.37,Wyoming
2023-01-06,D4267Y,753,382.94,288353.82,Tennessee
2024-06-16,A2501Z,787,51.11,40223.57,Kansas
2023-10-30,A2690Z,635,315.85,200564.75,Arizona
2023-07-14,D7713Z,645,295.39,190526.55,Connecticut
2024-01-05,C3141X,39,352.93,13764.27,Arizona
2023-09-13,C8665X,856,15.56,13319.36,Maine
2024-09-24,A8719Y,23,362.04,8326.92,Idaho
2024-03-12,B2539Y,130,28.3,3679.0,Nebraska
2024-01-19,B8096X,271,241.01,65313.71,Arkansas
2023-06-20,D8211X,144,71.29,10265.76,North Carolina
2024-01-04,B3057Y,329,467.78,153899.62,Hawaii
2023-08-18,E7964Y,220,365.1,80322.0,Maine
2023-02-28,B7894Z,946,246.31,233009.26,Nebraska
2023-05-13,D9202Z,631,395.35,249465.85,Oregon
2024-09-29,C3141X,80,386.55,30924.0,Wisconsin
2024-12-25,D9236Y,457,127.54,58285.78,Wyoming
2024-09-25,B3057Y,631,432.83,273115.73,North Carolina
2024-11-25,D9520Z,542,475.62,257786.04,Wisconsin
2023-11-27,B7052Z,776,324.35,251695.6,Nebraska
2024-04-05,E3368Y,425,487.48,207179.0,Wyoming
2023-08-31,C4311X,678,303.49,205766.22,Washington
2024-05-19,D9236Y,201,468.23,94114.23,Ohio
2023-03-01,E1490Y,196,58.9,11544.4,Indiana
2024-09-09,D9202Z,90,60.55,5449.5,Idaho
2023-01-25,D1757X,26,284.39,7394.14,Louisiana
2023-12-13,D1105Z,642,76.88,49356.96,Minnesota
2024-05-13,A6151X,432,172.28,74424.96,Massachusetts
2023-07-02,A8547Z,176,347.53,61165.28,Arizona
2024-08-23,B7894Z,8,63.96,511.68,Iowa
2024-09-09,E7964Y,159,487.2,77464.8,Iowa
2023-11-10,B8096X,466,393.34,183296.44,Massachusetts
2023-02-14,E1490Y,832,155.02,128976.64,North Dakota
2024-05-04,D4455Z,880,253.46,223044.8,Oklahoma
2024-12-17,A7903Z,114,36.52,4163.28,Washington
2023-11-03,C4311X,318,415.24,132046.32,North Carolina
2023-06-28,C9555X,177,134.52,23810.04,Iowa
2023-12-24,B4684Z,597,76.33,45569.01,Tennessee
2024-03-29,D2093Y,353,329.35,116260.55,South Dakota
2023-02-25,A5783Y,412,71.28,29367.36,Nebraska
2023-10-03,D4267Y,364,38.4,13977.6,West Virginia
2023-12-07,A8719Y,941,361.66,340322.06,Colorado
2024-07-17,E7964Y,381,457.62,174353.22,Pennsylvania
2023-01-26,E9867Z,842,105.52,88847.84,Oregon
2023-08-31,A6514X,424,484.33,205355.92,West Virginia
2024-01-19,D4747X,806,264.07,212840.42,Montana
2024-02-08,D7678Y,746,360.54,268962.84,Illinois
2023-02-01,A2740X,548,259.43,142167.64,California
2023-04-20,C1391X,275,64.86,17836.5,Nebraska
2023-09-20,C1391X,526,292.19,153691.94,Alaska
2024-09-03,A9602Y,753,21.35,16076.55,Wyoming
2024-01-07,E2559X,955,445.51,425462.05,Nebraska
2024-08-13,C5387X,733,314.95,230858.35,Colorado
